Transaction_date,Payment_Type,Name,City,State,Country,Account_Created,Last_Login,ID,Count,Brand,Model
2019-01-29 06:49:00,Mastercard,Carmela,Hannover,Lower Saxony,Germany,2018-04-02 02:39:00,2019-02-06 06:52:00,444,1,Samsung,Samsung Galaxy Note 8
2019-01-29 23:48:00,Visa,Matt,Leicester,England,United Kingdom,2018-11-15 06:49:00,2019-02-17 05:47:00,445,2,Apple,Apple iPhone 8
2019-01-06 09:45:00,Diners,Matt,N Woodmere,NY,United States,2018-12-30 13:01:00,2019-02-06 07:33:00,445,2,Samsung,Samsung Galaxy S8 Plus
2019-01-30 04:48:00,Visa,Hurst,Chandler,AZ,United States,2018-06-18 14:29:00,2019-02-06 17:21:00,446,1,Samsung,Samsung Galaxy S10 Plus
2019-01-22 16:29:00,Visa,Liza,Dammeron Valley,UT,United States,2019-01-17 15:18:00,2019-02-06 18:14:00,447,1,Apple,Apple iphone XS Max
2019-01-19 18:54:00,Amex,cath,Warwick,NY,United States,2019-01-19 11:34:00,2019-02-06 19:27:00,448,1,BLU,BLU Vivo 8
2019-01-02 22:44:00,Visa,eva,Gisborne,Victoria,Australia,2016-12-03 15:36:00,2019-02-06 20:03:00,449,1,Samsung,Samsung Galaxy Note 10
2019-01-20 08:08:00,Mastercard,Aideen and Jonathan,Kecskemet,Bacs-Kiskun,Hungary,2019-01-19 05:49:00,2019-02-07 01:12:00,450,1,Apple,Apple iPhone 8
2019-01-29 02:48:00,Visa,George,Nakskov,Storstrom,Denmark,2019-01-29 02:19:00,2019-02-07 02:09:00,451,1,Samsung,Samsung Galaxy S10
2019-01-07 08:26:00,Diners,C,Chandler,AZ,United States,2019-01-06 16:23:00,2019-02-07 06:05:00,452,1,LG,LG Stylo 5
2019-01-05 15:23:00,Visa,maggie,Stockton,England,United Kingdom,2018-06-12 10:59:00,2019-02-07 11:08:00,453,1,Apple,Apple iPhone X
2019-01-25 16:17:00,Amex,Mareike,Cumming,GA,United States,2019-01-24 18:06:00,2019-02-07 11:28:00,454,1,Samsung,Samsung Galaxy Note 10
2019-01-15 10:37:00,Visa,lamia,Little Compton,RI,United States,2018-06-28 11:04:00,2019-02-07 12:00:00,455,1,Samsung,Samsung Galaxy S8 Plus
2019-01-20 15:28:00,Visa,Madhu,Centennial,CO,United States,2016-12-02 23:24:00,2019-02-07 15:18:00,456,1,Apple,Apple iPhone 11 Pro
2019-01-28 18:00:00,Visa,sandhya,Centennial,CO,United States,2016-12-02 23:24:00,2019-02-07 15:18:00,457,1,Apple,Apple iPhone X
2019-01-29 05:06:00,Amex,Kimberly,Herndon,VA,United States,2018-01-23 10:05:00,2019-02-07 15:23:00,458,1,Apple,Apple iPhone 11 Pro
2019-01-06 18:53:00,Visa,Tania,Vista,CA,United States,2019-01-05 22:37:00,2019-02-07 15:48:00,459,1,Apple,Apple iphone XS Max
2019-01-21 06:55:00,Visa,andrea,Oostburg,WI,United States,2019-01-20 13:33:00,2019-02-07 16:48:00,460,1,Apple,Apple iPhone 11
2019-01-29 13:41:00,Visa,John,San Jose,CA,United States,2014-01-14 21:59:00,2019-02-10 23:58:00,461,4,Apple,Apple iPhone XR
2019-01-26 20:18:00,Mastercard,John,Griffith,New South Wales,Australia,2017-01-15 20:37:00,2019-02-07 18:04:00,461,4,Motorola,Motorola Moto E6 Plus
2019-01-13 07:09:00,Amex,John,Chicago,IL,United States,2019-01-08 13:49:00,2019-02-26 15:14:00,461,4,Samsung,Samsung Galaxy S10
2019-01-09 14:55:00,Visa,John,Banbury,England,United Kingdom,2019-01-08 16:23:00,2019-02-14 07:27:00,461,4,Huawei,Huawei P Smart Pro
2019-01-25 17:58:00,Visa,carol,Ann Arbor,MI,United States,2018-07-05 09:20:00,2019-02-07 18:51:00,462,1,Samsung,Samsung Galaxy S9e
2019-01-09 14:37:00,Visa,Nona,South Jordan,UT,United States,2019-01-08 15:14:00,2019-02-07 19:11:00,463,1,Sony,Sony Xperia 8
2019-01-11 07:09:00,Visa,Oswald,Tramore,Waterford,Ireland,2018-10-13 16:43:00,2019-02-08 03:02:00,464,1,Apple,Apple iPhone 7
2019-01-08 04:15:00,Visa,Elyssa,Gdansk,Pomorskie,Poland,2019-01-07 15:00:00,2019-02-08 03:50:00,465,1,Apple,Apple iPhone 11
2019-01-22 10:47:00,Visa,michelle,Arklow,Wicklow,Ireland,2018-11-18 01:32:00,2019-02-08 05:07:00,466,1,LG,LG G8s ThinQ
2019-01-26 20:47:00,Mastercard,Alicia,Lincoln,NE,United States,2018-06-24 08:05:00,2019-02-08 07:29:00,467,1,Apple,Apple iPhone 11 Pro
2019-01-12 12:22:00,Mastercard,JP,Tierp,Uppsala,Sweden,2019-01-06 11:34:00,2019-02-08 11:15:00,468,1,Apple,Apple iPhone 7
2019-01-26 01:44:00,Visa,Geraldine,Brussels,Brussels (Bruxelles),Belgium,2018-01-31 13:28:00,2019-02-08 14:39:00,469,1,LG,LG W10
2019-01-18 12:57:00,Mastercard,sandra,Burr Oak,IA,United States,2018-01-24 16:11:00,2019-02-08 15:30:00,470,1,LG,LG K30
2019-01-24 21:26:00,Visa,Olivia,Wheaton,IL,United States,2018-05-08 16:02:00,2019-02-08 16:00:00,471,1,LG,LG W30 Pro
2019-01-05 07:37:00,Visa,Annette,Manhattan,NY,United States,2018-09-26 04:29:00,2019-02-08 18:42:00,472,1,Apple,Apple iPhone 11
2019-01-14 12:33:00,Visa,SUSAN,Oxford,England,United Kingdom,2018-09-11 23:23:00,2019-02-08 23:00:00,473,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-01 12:42:00,Visa,ashton,Exeter,England,United Kingdom,2018-12-15 01:16:00,2019-02-09 02:52:00,474,1,Samsung,Samsung Galaxy S10e
2019-01-19 10:13:00,Mastercard,Pavel,London,England,United Kingdom,2016-02-28 05:35:00,2019-02-09 06:57:00,475,1,Samsung,Samsung Galaxy Note 8
2019-01-09 11:14:00,Visa,Jasinta Jeanne,Owings Mills,MD,United States,2019-01-09 10:43:00,2019-02-09 09:17:00,476,1,Samsung,Samsung Galaxy S9e
2019-01-07 07:28:00,Amex,Cherish,Anchorage,AK,United States,2018-07-28 07:31:00,2019-02-09 10:50:00,477,1,LG,LG Stylo 5
2019-01-18 06:46:00,Visa,Shona,Mornington,Meath,Ireland,2019-01-15 09:13:00,2019-02-09 11:55:00,478,1,Samsung,Samsung Galaxy S9e
2019-01-06 05:42:00,Amex,Abikay,Atlanta,GA,United States,2018-10-27 14:16:00,2019-02-09 13:50:00,479,2,Samsung,Samsung Galaxy S9 Plus
2019-01-30 12:18:00,Mastercard,Abikay,Fullerton,CA,United States,2019-01-26 13:34:00,2019-02-09 12:53:00,479,2,Apple,Apple iPhone XR
2019-01-02 10:58:00,Visa,Kendra,Toronto,Ontario,Canada,2019-01-02 10:38:00,2019-02-09 13:56:00,480,1,Apple,Apple iPhone XS
2019-01-08 03:29:00,Visa,amanda,Liverpool,England,United Kingdom,2018-12-22 01:41:00,2019-02-09 14:06:00,481,2,Apple,Apple iPhone 8 Plus
2019-01-19 09:34:00,Amex,amanda,Las Vegas,NV,United States,2018-05-10 08:56:00,2019-02-09 16:44:00,481,2,Samsung,Samsung Galaxy S10e
2019-01-12 13:23:00,Amex,Leila,Ponte San Nicolo,Veneto,Italy,2015-09-13 08:42:00,2019-02-09 14:09:00,482,1,Huawei,Huawei Nova 6 SE
2019-01-15 05:27:00,Visa,Derrick,North Bay,Ontario,Canada,2019-01-06 17:42:00,2019-02-09 18:22:00,483,1,Samsung,Samsung Galaxy S10
2019-01-27 11:02:00,Mastercard,DOREEN,Madrid,Madrid,Spain,2019-01-24 08:21:00,2019-02-09 18:42:00,484,1,Alcatel,Alcatel 1C
2019-01-14 13:23:00,Diners,eugenia,Wisconsin Rapids,WI,United States,2018-11-15 13:57:00,2019-02-09 18:44:00,485,1,Samsung,Samsung Galaxy S9 Plus
2019-01-20 12:32:00,Visa,Bea,Chicago,IL,United States,2019-01-16 19:08:00,2019-02-09 20:42:00,486,1,HTC,HTC Exodus 1
2019-01-06 14:35:00,Diners,Hilde Karin,Las Vegas,NV,United States,2018-12-17 11:59:00,2019-02-09 22:59:00,487,1,Apple,Apple iPhone X
2019-01-04 06:51:00,Visa,Rima,Mullingar,Westmeath,Ireland,2019-01-03 12:34:00,2019-02-10 00:59:00,488,1,Apple,Apple iPhone 8 Plus
2019-01-24 18:30:00,Visa,Ruangrote,Melbourne,Victoria,Australia,2018-07-17 05:19:00,2019-02-10 02:12:00,489,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-25 05:57:00,Amex,pamela,Ayacucho,Buenos Aires,Argentina,2019-01-24 09:29:00,2019-02-10 06:38:00,490,1,Apple,Apple iPhone 8 Plus
2019-01-05 10:02:00,Visa,Emillie,Eagan,MN,United States,2019-01-05 09:03:00,2019-02-10 07:29:00,491,1,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-13 09:14:00,Visa,sangeeta,Vossevangen,Hordaland,Norway,2019-01-09 09:31:00,2019-02-10 09:04:00,492,1,Apple,Apple iPhone XR
2019-01-11 09:50:00,Visa,Bato,Munchengosserstadt,Thuringia,Germany,2019-01-07 11:45:00,2019-02-10 10:28:00,493,1,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-21 20:44:00,Mastercard,Ailsa,Lindenhurst,NY,United States,2019-01-21 07:47:00,2019-02-10 10:51:00,494,1,Apple,Apple iPhone XR
2019-01-21 11:56:00,Visa,Katrin,Zumikon,Zurich,Switzerland,2016-03-21 13:30:00,2019-02-19 07:05:00,495,2,Apple,Apple iPhone 11
2019-01-05 12:41:00,Visa,Katrin,Calgary,Alberta,Canada,2018-12-03 14:49:00,2019-02-10 11:45:00,495,2,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-21 04:46:00,Visa,Tomasz,Klampenborg,Kobenhavn,Denmark,2018-06-10 11:25:00,2019-02-10 12:22:00,496,1,HTC,Microsoft Lumia 950
2019-01-24 13:54:00,Mastercard,Meredith,Kloten,Zurich,Switzerland,2019-01-24 12:30:00,2019-02-10 13:47:00,497,1,Apple,Apple iPhone 8
2019-01-22 18:07:00,Visa,Ryan,Simpsonville,SC,United States,2019-01-06 16:59:00,2019-02-10 15:30:00,498,1,Samsung,Samsung Galaxy S8 Plus
2019-01-16 19:13:00,Diners,Mary,Alpharetta,GA,United States,2018-12-26 09:28:00,2019-02-20 13:54:00,499,4,Samsung,Samsung Galaxy S10
2019-01-07 13:38:00,Mastercard,Mary,Stuttgart,Baden-Wurttemberg,Germany,2019-01-06 13:40:00,2019-02-17 09:32:00,499,4,Samsung,Samsung Galaxy Note 10 Plus
2019-01-29 15:03:00,Visa,Mary,Auckland,Auckland,New Zealand,2016-02-09 11:14:00,2019-02-10 16:31:00,499,4,Motorola,Motorola Moto E6 Plus
2019-01-07 13:28:00,Mastercard,Mary,Baile Atha Bui,Meath,Ireland,2015-09-21 15:42:00,2019-02-16 03:51:00,499,4,Samsung,Samsung Galaxy Note 8
2019-01-02 14:14:00,Diners,Aaron,Reading,England,United Kingdom,2018-11-16 15:49:00,2019-02-10 16:38:00,500,1,Samsung,Samsung Galaxy S9e
2019-01-19 11:05:00,Visa,Bertrand,North Caldwell,NJ,United States,2018-10-03 05:55:00,2019-02-10 18:16:00,501,1,LG,LG W30 Pro
2019-01-28 16:17:00,Mastercard,Zoe,Coventry,England,United Kingdom,2019-01-28 15:59:00,2019-02-10 19:55:00,502,1,ZTE,ZTE Blade 10 Prime
2019-01-08 12:46:00,Mastercard,Trine Marie,Orillia,Ontario,Canada,2018-12-16 22:57:00,2019-02-10 22:11:00,503,1,Samsung,Samsung Galaxy S10e
2019-01-08 06:29:00,Visa,Rich,Ingelheim-Mitte,Rhineland-Palatinate,Germany,2016-03-24 06:21:00,2019-02-10 23:59:00,504,1,Samsung,Samsung Galaxy S9e
2019-01-04 12:53:00,Diners,Kayla,Leamington Spa,England,United Kingdom,2018-12-11 07:35:00,2019-02-11 00:04:00,505,1,Motorola,Motorola One Zoom
2019-01-14 12:55:00,Visa,Richard and Comfort,Regensdorf,Zurich,Switzerland,2019-01-11 10:36:00,2019-02-11 01:58:00,506,1,Samsung,Samsung Galaxy Note 10
2019-01-31 23:09:00,Diners,Dawn,Vaucluse,New South Wales,Australia,2014-09-13 22:55:00,2019-02-11 03:09:00,507,1,Samsung,Samsung Galaxy S10
2019-01-21 14:34:00,Mastercard,Tamara,Klosterneuburg,Lower Austria,Austria,2019-01-21 14:12:00,2019-02-11 03:19:00,508,1,Apple,Apple iPhone 11 Pro
2019-01-16 08:28:00,Visa,Ashley,Rancho Cordova,CA,United States,2019-01-09 12:13:00,2019-02-11 08:34:00,509,1,Apple,Apple iPhone X
2019-01-11 09:55:00,Visa,familly,Creemore,Ontario,Canada,2019-01-10 07:14:00,2019-02-11 08:45:00,510,1,Sony,Sony Xperia XZ3
2019-01-08 02:46:00,Mastercard,Ken,Sidcup,England,United Kingdom,2017-11-26 16:44:00,2019-02-11 11:00:00,511,1,Apple,Apple iPhone XR
2019-01-26 07:11:00,Visa,Tori,Minneapolis,MN,United States,2018-11-22 21:06:00,2019-02-11 11:35:00,512,1,Samsung,Samsung Galaxy S9e
2019-01-31 05:39:00,Mastercard,Hanne,Phoenix,MD,United States,2014-10-05 04:37:00,2019-02-11 11:45:00,513,1,Samsung,Samsung Galaxy S10e
2019-01-09 08:35:00,Amex,Precious,Edmonton,Alberta,Canada,2019-01-08 14:14:00,2019-02-11 14:26:00,514,1,Samsung,Samsung Galaxy S10e
2019-01-26 08:45:00,Visa,Paula,Larchmont,NY,United States,2016-02-15 17:21:00,2019-02-11 17:12:00,515,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-28 08:50:00,Visa,kemp,Brentwood,TN,United States,2019-01-28 08:42:00,2019-02-11 18:41:00,516,1,Apple,Apple iPhone 8
2019-01-09 20:25:00,Diners,Mona,Kelowna,British Columbia,Canada,2019-01-09 14:20:00,2019-02-11 20:19:00,517,1,Apple,Apple iPhone 7 Plus
2019-01-25 10:32:00,Mastercard,Pilar,Florence,Tuscany,Italy,2019-01-23 04:46:00,2019-02-12 02:22:00,518,1,Apple,Apple iPhone 8 Plus
2019-01-11 06:09:00,Amex,A,Saint Petersburg,FL,United States,2018-11-08 04:07:00,2019-02-12 04:41:00,519,1,LG,LG X4
2019-01-03 13:35:00,Mastercard,Yvette,Aubonne,Vaud,Switzerland,2018-08-15 04:02:00,2019-02-12 05:17:00,520,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-18 11:03:00,Amex,Katie,Gava,Catalonia,Spain,2019-01-18 06:16:00,2019-02-12 07:35:00,521,1,Apple,Apple iPhone 7
2019-01-13 14:44:00,Visa,george,Zurich,Zurich,Switzerland,2018-12-14 10:19:00,2019-02-12 12:08:00,522,1,Samsung,Samsung Galaxy S10 Plus
2019-01-04 04:05:00,Mastercard,Samantha,Watford,England,United Kingdom,2018-12-31 08:33:00,2019-02-12 12:29:00,523,1,Samsung,Samsung Galaxy S9 Plus
2019-01-27 12:47:00,Visa,Caterina,Amsterdam,Noord-Holland,Netherlands,2019-01-27 12:03:00,2019-02-12 12:59:00,524,1,LG,LG K12+
2019-01-10 14:59:00,Amex,Maricel,Malibu,CA,United States,2019-01-10 14:47:00,2019-02-12 19:39:00,525,1,Apple,Apple iPhone X
2019-01-12 14:37:00,Mastercard,steve,Evires,Rhone-Alpes,France,2019-01-12 07:47:00,2019-02-12 23:49:00,526,1,Huawei,Huawei Nova 6 5G
2019-01-16 07:58:00,Amex,Darrah,Den Haag,Zuid-Holland,Netherlands,2017-09-30 04:03:00,2019-02-13 03:05:00,527,1,Samsung,Samsung Galaxy S10
2019-01-15 15:22:00,Visa,Sara,Fort Lauderdale,FL,United States,2019-01-06 18:19:00,2019-02-26 05:52:00,528,2,LG,LG W10
2019-01-22 14:32:00,Visa,Sara,Perth City,Western Australia,Australia,2018-09-05 07:18:00,2019-02-13 03:50:00,528,2,Apple,Apple iPhone 11 Pro Max
2019-01-19 06:50:00,Visa,Erika,Redruth,England,United Kingdom,2019-01-06 13:29:00,2019-02-13 04:27:00,529,1,Apple,Apple iphone XS Max
2019-01-24 11:54:00,Visa,Audrey,Bruxelles,Brussels (Bruxelles),Belgium,2019-01-24 10:47:00,2019-02-13 06:39:00,530,1,Samsung,Samsung Galaxy S10 Plus
2019-01-13 13:36:00,Visa,Louise,London,England,United Kingdom,2016-05-16 09:10:00,2019-02-13 06:41:00,531,2,LG,LG Stylo 5
2019-01-30 06:18:00,Mastercard,Louise,Balgach,St Gallen,Switzerland,2016-01-14 02:40:00,2019-02-19 07:10:00,531,2,Alcatel,Alcatel 1X
2019-01-16 10:27:00,Mastercard,Maki,Montgomery,TX,United States,2019-01-15 08:52:00,2019-02-25 17:24:00,532,2,Samsung,Samsung Galaxy S10 Plus
2019-01-19 07:49:00,Amex,Maki,Miami Beach,FL,United States,2019-01-18 15:26:00,2019-02-13 12:26:00,532,2,Apple,Apple iPhone XR
2019-01-10 07:37:00,Visa,Peter,Shankill,Dublin,Ireland,2018-10-11 03:19:00,2019-02-13 13:32:00,533,1,Apple,Apple iPhone X
2019-01-20 05:53:00,Diners,Ashlee,Oxford,England,United Kingdom,2019-01-14 04:35:00,2019-02-13 14:15:00,534,1,Apple,Apple iPhone X
2019-01-23 05:14:00,Visa,Ellen Walton,Melbourne,Victoria,Australia,2017-12-16 17:05:00,2019-02-13 15:28:00,535,1,LG,LG V50S ThinQ 5G
2019-01-14 18:05:00,Visa,Wouter and Andrea,Anchorage,AK,United States,2019-01-10 03:19:00,2019-02-13 17:22:00,536,1,Samsung,Samsung Galaxy S10
2019-01-08 20:52:00,Visa,Pam and Rob,Yorba Linda,CA,United States,2018-11-18 20:03:00,2019-02-13 19:32:00,537,1,Samsung,Samsung Galaxy S9
2019-01-07 13:57:00,Visa,Elsa,Waiwera,Auckland,New Zealand,2019-01-07 13:32:00,2019-02-13 19:54:00,538,1,Sony,Sony Xperia L2
2019-01-25 10:34:00,Amex,kathleen kane,Jamaica Plain,MA,United States,2019-01-19 19:01:00,2019-02-13 20:20:00,539,1,Samsung,Samsung Galaxy S9
2019-01-28 04:35:00,Diners,Selene,Oslo,Oslo,Norway,2015-04-05 05:30:00,2019-02-13 23:15:00,540,1,Apple,Apple iPhone 8
2019-01-19 03:25:00,Visa,Christy,Setagaya,Tokyo,Japan,2016-01-10 04:49:00,2019-02-14 01:03:00,541,1,Samsung,Samsung Galaxy S10
2019-01-18 00:41:00,Visa,Hanna Agla,Donauworth,Bayern,Germany,2016-09-21 23:27:00,2019-02-14 01:11:00,542,1,Apple,Apple iPhone XS
2019-01-27 02:38:00,Visa,Elyse,Bandon,Cork,Ireland,2017-11-30 09:25:00,2019-02-14 03:36:00,543,1,Samsung,Samsung Galaxy S10e
2019-01-05 05:30:00,Visa,M George,Paris,Ile-de-France,France,2019-01-05 04:11:00,2019-02-14 05:34:00,544,1,LG,LG Stylo 5
2019-01-29 10:07:00,Visa,cheryl,Beverly Hills,CA,United States,2019-01-27 08:42:00,2019-02-14 10:01:00,545,1,Samsung,Samsung Galaxy S10e
2019-01-27 03:55:00,Amex,R,Danderyd,Stockholm,Sweden,2016-09-13 10:09:00,2019-02-14 10:37:00,546,1,LG,LG Stylo 5
2019-01-12 12:04:00,Visa,Ed,Nacka,Stockholm,Sweden,2017-12-05 12:48:00,2019-02-14 12:32:00,547,1,Apple,Apple iPhone 11
2019-01-25 18:33:00,Visa,Maria Macarena,Billings,MT,United States,2019-01-23 09:35:00,2019-02-14 16:27:00,548,1,Apple,Apple iPhone 11 Pro
2019-01-23 16:30:00,Amex,Christophe,Temecula,CA,United States,2019-01-09 15:59:00,2019-02-14 19:11:00,549,1,Samsung,Samsung Galaxy S8 Plus
2019-01-05 12:57:00,Diners,Manoj,Boise,ID,United States,2019-01-05 09:32:00,2019-02-14 19:19:00,550,1,Apple,Apple iPhone 11 Pro
2019-01-10 00:04:00,Mastercard,Lizelle,Mililani,HI,United States,2019-01-09 23:37:00,2019-02-14 19:34:00,551,1,LG,LG Stylo 5
2019-01-03 14:17:00,Visa,Kees en Valesca,Scamander,Tasmania,Australia,2019-01-03 13:53:00,2019-02-14 20:11:00,552,1,Apple,Apple iPhone X
2019-01-15 09:00:00,Visa,Cormac,Freeport City,Freeport,The Bahamas,2019-01-15 08:10:00,2019-02-14 20:36:00,553,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-24 20:58:00,Visa,jacqueline,North Vancouver,British Columbia,Canada,2018-12-28 15:54:00,2019-02-14 22:12:00,554,1,Apple,Apple iPhone X
2019-01-10 11:53:00,Visa,Martin,Ludwigsburg,Baden-Wurttemberg,Germany,2018-01-17 08:20:00,2019-02-15 01:42:00,555,1,Samsung,Samsung Galaxy S8 Plus
2019-01-04 17:34:00,Mastercard,Dean,Rockingham,Western Australia,Australia,2017-10-20 19:09:00,2019-02-15 02:14:00,556,1,Apple,Apple iPhone XS
2019-01-28 00:22:00,Visa,VERBENA,Basel,Basel-Town,Switzerland,2018-09-27 00:24:00,2019-02-15 03:20:00,557,1,Samsung,Samsung Galaxy S9 Plus
2019-01-17 01:49:00,Mastercard,Angel Marie,Den Haag,Zuid-Holland,Netherlands,2019-01-13 05:09:00,2019-02-15 05:19:00,558,1,Apple,Apple iPhone 7 Plus
2019-01-25 17:48:00,Visa,olla,Westminster,CO,United States,2019-01-24 23:48:00,2019-02-15 08:08:00,559,1,Apple,Apple iPhone 7 Plus
2019-01-22 05:39:00,Visa,Eman,Penclawdd,Wales,United Kingdom,2019-01-14 13:33:00,2019-02-15 08:34:00,560,1,Samsung,Samsung Galaxy Note 10
2019-01-12 21:30:00,Visa,Julia,Madison,WI,United States,2018-11-17 22:24:00,2019-03-01 10:14:00,561,2,Apple,Apple iPhone 11 Pro
2019-01-19 15:40:00,Visa,Julia,Ede,Gelderland,Netherlands,2019-01-19 14:32:00,2019-02-15 10:33:00,561,2,Samsung,Samsung Galaxy S9
2019-01-19 13:15:00,Visa,Esther,Stocksund,Stockholm,Sweden,2017-05-29 01:32:00,2019-02-15 11:39:00,562,2,Sony,Sony Xperia L3
2019-01-07 20:55:00,Mastercard,Esther,Cincinnati,OH,United States,2019-01-07 20:25:00,2019-02-26 12:24:00,562,2,Apple,Apple iPhone X
2019-01-16 07:35:00,Diners,amy,Stuttgart,Baden-Wurttemberg,Germany,2016-10-06 02:02:00,2019-02-15 12:00:00,563,1,Samsung,Samsung Galaxy S9
2019-01-22 09:48:00,Mastercard,Jyoti,Tunbridge Wells,England,United Kingdom,2018-01-08 14:37:00,2019-02-15 13:36:00,564,1,LG,LG Q70
2019-01-18 12:05:00,Visa,Keri,Issaquah,WA,United States,2019-01-05 19:24:00,2019-02-15 13:40:00,565,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-04 10:44:00,Diners,Paul,Burnaby,British Columbia,Canada,2018-11-26 20:16:00,2019-02-15 13:46:00,566,1,Apple,Apple iPhone 11
2019-01-20 14:55:00,Mastercard,Attie,Cypress,CA,United States,2018-09-27 07:22:00,2019-02-15 15:23:00,567,1,Samsung,Samsung Galaxy Note 10
2019-01-02 18:41:00,Visa,odile,Lititz,PA,United States,2016-02-01 08:47:00,2019-02-15 15:47:00,568,1,Apple,Apple iPhone 7
2019-01-02 07:03:00,Visa,gail,London,England,United Kingdom,2018-05-24 11:10:00,2019-02-15 16:04:00,569,1,LG,LG K30
2019-01-11 17:52:00,Visa,Danny,St Thomas,VI,United States,2013-09-17 11:57:00,2019-02-15 18:08:00,570,1,Samsung,Samsung Galaxy S8 Plus
2019-01-09 20:00:00,Visa,Beckie,Ladera Ranch,CA,United States,2019-01-06 13:50:00,2019-02-15 23:10:00,571,1,Apple,Apple iPhone 11
2019-01-13 02:47:00,Visa,Maryse,Rathfarnham,Dublin,Ireland,2019-01-13 02:35:00,2019-02-16 00:09:00,572,1,Samsung,Samsung Galaxy S10
2019-01-19 04:23:00,Mastercard,don,Cagliari,Sardinia,Italy,2018-01-13 11:41:00,2019-02-16 00:22:00,573,1,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-13 12:51:00,Visa,Majken,Charlottenlund,Kobenhavn,Denmark,2018-05-27 18:51:00,2019-02-16 01:05:00,574,1,Samsung,Samsung Galaxy S9 Plus
2019-01-29 07:40:00,Amex,Karen and Andrew,Munchen,Bayern,Germany,2013-07-29 09:23:00,2019-02-16 02:39:00,575,1,LG,LG W30
2019-01-21 04:34:00,Visa,Katerina,Firenze,Tuscany,Italy,2018-04-24 00:57:00,2019-02-16 03:45:00,576,1,Apple,Apple iphone XS Max
2019-01-26 16:47:00,Visa,Oscar,Chamonix-Mont-Blanc,Rhone-Alpes,France,2019-01-26 04:53:00,2019-02-16 05:01:00,577,1,Google,Google Pixel 3XL
2019-01-29 01:01:00,Diners,Suejean,Gingins,Vaud,Switzerland,2019-01-20 06:14:00,2019-02-16 05:09:00,578,1,Apple,Apple iPhone 7 Plus
2019-01-25 12:55:00,Amex,ann,Boca Raton,FL,United States,2018-12-06 15:26:00,2019-02-16 06:54:00,579,1,LG,LG Q70
2019-01-28 13:30:00,Visa,Catherine,Hghlnds Ranch,CO,United States,2019-01-28 13:03:00,2019-02-16 09:13:00,580,2,Apple,Apple iPhone 11 Pro
2019-01-08 10:44:00,Visa,Catherine,Mount Forest,Ontario,Canada,2019-01-06 13:03:00,2019-02-17 06:39:00,580,2,Sony,Sony Xperia Ace
2019-01-20 19:08:00,Amex,Rhonda,Atlanta,GA,United States,2018-11-21 05:52:00,2019-02-16 10:08:00,581,1,Apple,Apple iPhone 11 Pro
2019-01-29 17:13:00,Amex,alix,Tenafly,NJ,United States,2017-12-12 12:26:00,2019-02-16 10:19:00,582,1,Sony,Sony Xperia L3
2019-01-02 05:33:00,Visa,Mike,Aberdeen,Scotland,United Kingdom,2014-10-18 04:53:00,2019-02-16 11:12:00,583,1,Windows,Microsoft Lumia 950 XL
2019-01-31 11:03:00,Visa,Diane,Djurgarden,Stockholm,Sweden,2019-01-25 03:48:00,2019-02-16 12:08:00,584,1,Alcatel,Alcatel 1S
2019-01-13 09:16:00,Visa,Sigrun,Nashville,TN,United States,2019-01-12 20:48:00,2019-02-16 12:33:00,585,1,Windows,Microsoft Lumia 950
2019-01-19 12:38:00,Visa,Dania,Munich,Bayern,Germany,2019-01-19 11:47:00,2019-02-16 12:46:00,586,1,Samsung,Samsung Galaxy Note 8
2019-01-18 12:14:00,Mastercard,Kelsi,Utrecht,Utrecht,Netherlands,2018-12-12 03:30:00,2019-02-16 12:49:00,587,1,Motorola,Motorola Moto G8 Plus
2019-01-22 10:59:00,Visa,Maria,Boyceville,WI,United States,2019-01-02 14:09:00,2019-02-16 14:50:00,588,1,Apple,Apple iPhone X
2019-01-14 07:30:00,Visa,Bent Erik,Basauri,Pais Vasco,Spain,2018-02-03 02:56:00,2019-02-16 15:04:00,589,1,LG,LG G8s ThinQ
2019-01-19 01:52:00,Amex,Kirsten,Melbourne,Victoria,Australia,2017-04-24 04:36:00,2019-02-17 01:20:00,590,1,Apple,Apple iPhone 11 Pro
2019-01-08 23:00:00,Visa,Dickson,Kemerburgaz,Istanbul,Turkey,2018-09-16 02:07:00,2019-02-17 01:29:00,591,1,Apple,Apple iPhone 8
2019-01-25 07:29:00,Diners,Howard,Worcester,England,United Kingdom,2019-01-22 14:02:00,2019-02-17 03:00:00,592,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-17 15:19:00,Visa,Dana,Thurles,Tipperary,Ireland,2019-01-15 09:13:00,2019-02-17 03:26:00,593,1,Apple,Apple iPhone X
